filename,cloud_shadow,double_plant,planter_skip,standing_water,waterway,weed_cluster
dataset/Agriculture-Vision/train/labels/standing_water/X6AKKXU19_7912-3824-8424-4336.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/X6AKKXU19_7912-4336-8424-4848.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/X6AKKXU19_7929-7279-8441-7791.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/X6AKKXU19_7929-7791-8441-8303.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/X6AKKXU19_7929-8303-8441-8815.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/X6AKKXU19_8222-2748-8734-3260.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/X6AKKXU19_8222-3260-8734-3772.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/X6AKKXU19_8222-3772-8734-4284.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/X6AKKXU19_8222-5308-8734-5820.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/X6AKKXU19_8222-5820-8734-6332.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/X6AKKXU19_8222-6844-8734-7356.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/X6AKKXU19_8424-752-8936-1264.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/X6AKKXU19_8441-6255-8953-6767.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/X6AKKXU19_8441-7279-8953-7791.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/X6AKKXU19_8441-7791-8953-8303.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/X6AKKXU19_8441-8303-8953-8815.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/XQ64HH2IN_1317-863-1829-1375.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/XQ64HH2IN_2797-1113-3309-1625.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/XQ64HH2IN_2990-939-3502-1451.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/XQ64HH2IN_2990-1451-3502-1963.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/XQ64HH2IN_3502-939-4014-1451.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/XQ64HH2IN_3502-1451-4014-1963.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Y2GN8Z1YE_2743-15059-3255-15571.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/YKEQ1BKJB_690-3464-1202-3976.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/YKEQ1BKJB_891-3662-1403-4174.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/YKEQ1BKJB_946-3167-1458-3679.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/YMUEM2Q3J_3980-697-4492-1209.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/YMUEM2Q3J_4363-716-4875-1228.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/YUJ3DBEIA_1678-569-2190-1081.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9CQA7FUT_914-4191-1426-4703.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9CQA7FUT_1541-5778-2053-6290.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9CQA7FUT_1904-6058-2416-6570.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9CQA7FUT_2053-5778-2565-6290.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9CQA7FUT_2229-7827-2741-8339.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9CQA7FUT_2229-8339-2741-8851.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9CQA7FUT_2405-4208-2917-4720.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9CQA7FUT_2416-6058-2928-6570.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9CQA7FUT_2678-5783-3190-6295.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9CQA7FUT_2741-7827-3253-8339.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9CQA7FUT_2928-6058-3440-6570.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9CQA7FUT_3253-8339-3765-8851.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9CQA7FUT_3280-5955-3792-6467.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9CQA7FUT_3440-6570-3952-7082.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9CQA7FUT_3440-7082-3952-7594.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9CQA7FUT_3595-8325-4107-8837.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9CQA7FUT_3952-6570-4464-7082.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9CQA7FUT_3952-7082-4464-7594.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9CQA7FUT_4471-6939-4983-7451.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9CQA7FUT_4471-7451-4983-7963.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9CQA7FUT_4471-7963-4983-8475.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9CQA7FUT_4983-6427-5495-6939.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9CQA7FUT_4983-7963-5495-8475.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9CQA7FUT_4983-8475-5495-8987.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9CQA7FUT_5346-3113-5858-3625.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9CQA7FUT_5495-6427-6007-6939.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9CQA7FUT_5495-8475-6007-8987.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9CQA7FUT_5580-2769-6092-3281.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9CQA7FUT_5806-3163-6318-3675.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9CQA7FUT_5881-2818-6393-3330.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9CQA7FUT_6007-6427-6519-6939.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9CQA7FUT_6007-6939-6519-7451.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9CQA7FUT_6007-7451-6519-7963.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9CQA7FUT_6007-7963-6519-8475.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9CQA7FUT_6141-6705-6653-7217.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/Z9H93FXRV_10203-8814-10715-9326.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/ZAD3NZMXK_3228-4318-3740-4830.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/ZAD3NZMXK_3344-4098-3856-4610.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/ZAD3NZMXK_3473-2850-3985-3362.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/ZAD3NZMXK_3473-3362-3985-3874.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/ZAD3NZMXK_3479-1895-3991-2407.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/ZAD3NZMXK_3479-2407-3991-2919.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/ZAD3NZMXK_3483-3760-3995-4272.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/ZAD3NZMXK_3560-1591-4072-2103.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/ZAH9L7PUI_1791-8446-2303-8958.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/ZAH9L7PUI_4122-6677-4634-7189.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/ZAH9L7PUI_4126-8306-4638-8818.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/ZVXKGVAPQ_4832-3758-5344-4270.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/ZVXKGVAPQ_4925-3996-5437-4508.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/ZVXKGVAPQ_5268-4101-5780-4613.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/ZVXKGVAPQ_5419-4589-5931-5101.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/ZVXKGVAPQ_5502-4234-6014-4746.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/ZVXKGVAPQ_5931-4589-6443-5101.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/ZVXKGVAPQ_6014-4234-6526-4746.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/ZVXKGVAPQ_6382-3978-6894-4490.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/standing_water/ZYI6ZLYNH_2980-4555-3492-5067.png,0.0,0.0,0.0,1.0,0.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2J7111V4A_1162-3466-1674-3978.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2J7111V4A_1162-3978-1674-4490.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2J7111V4A_1770-2747-2282-3259.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2J7111V4A_2282-2747-2794-3259.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2J7111V4A_2825-2648-3337-3160.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2J7111V4A_3337-2648-3849-3160.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2J7111V4A_3337-3160-3849-3672.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2J7111V4A_3756-2817-4268-3329.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2J7111V4A_3849-3160-4361-3672.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2J7111V4A_4268-2817-4780-3329.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2J7111V4A_4361-3160-4873-3672.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2J7111V4A_4780-2817-5292-3329.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2J7111V4A_4873-3160-5385-3672.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2J7111V4A_5292-2817-5804-3329.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2J7111V4A_5403-3882-5915-4394.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2J7111V4A_5403-4394-5915-4906.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2J7111V4A_5547-3015-6059-3527.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2J7111V4A_5547-3527-6059-4039.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2J7111V4A_5804-2305-6316-2817.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2J7111V4A_5804-2817-6316-3329.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2J7111V4A_6316-2305-6828-2817.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2J7111V4A_6828-1793-7340-2305.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2J7111V4A_6828-2305-7340-2817.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2J7111V4A_7340-1793-7852-2305.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2J7111V4A_7852-1793-8364-2305.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2J7111V4A_8353-2077-8865-2589.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2J7111V4A_8364-1793-8876-2305.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2KIH2Y23Z_3847-6201-4359-6713.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2KIH2Y23Z_4018-6426-4530-6938.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2KIH2Y23Z_4096-6015-4608-6527.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2KIH2Y23Z_4096-7039-4608-7551.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2KIH2Y23Z_4096-7551-4608-8063.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2KIH2Y23Z_4096-8063-4608-8575.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2KIH2Y23Z_4096-8575-4608-9087.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2KIH2Y23Z_4608-5503-5120-6015.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2KIH2Y23Z_4608-6015-5120-6527.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2PJHLLWTV_597-5087-1109-5599.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2PJHLLWTV_745-4583-1257-5095.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2PJHLLWTV_777-4272-1289-4784.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2PJHLLWTV_973-4433-1485-4945.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2PJHLLWTV_1095-5005-1607-5517.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2PJHLLWTV_1208-4332-1720-4844.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2PJHLLWTV_1292-4626-1804-5138.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2PJHLLWTV_1515-4229-2027-4741.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2PJHLLWTV_1804-4626-2316-5138.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2U827769J_5826-1767-6338-2279.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2U827769J_6026-2071-6538-2583.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2U827769J_6049-2364-6561-2876.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/2U827769J_6049-2876-6561-3388.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_3200-6496-3712-7008.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_3200-8032-3712-8544.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_3274-8379-3786-8891.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_3290-861-3802-1373.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_3712-5984-4224-6496.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_3712-6496-4224-7008.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_3786-8379-4298-8891.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_3802-861-4314-1373.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_4224-5984-4736-6496.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_4224-6496-4736-7008.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_4298-8379-4810-8891.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_4314-861-4826-1373.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_4314-1373-4826-1885.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_4736-5984-5248-6496.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_4736-6496-5248-7008.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_4736-8032-5248-8544.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_4810-8379-5322-8891.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_4826-1373-5338-1885.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_5248-5472-5760-5984.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_5248-5984-5760-6496.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_5248-6496-5760-7008.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_5248-8032-5760-8544.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_5248-8544-5760-9056.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_5338-1373-5850-1885.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_5760-3936-6272-4448.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_5760-4448-6272-4960.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_5760-4960-6272-5472.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_5760-5472-6272-5984.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_5760-5984-6272-6496.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_5760-6496-6272-7008.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_5850-1373-6362-1885.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_6272-2912-6784-3424.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_6272-3424-6784-3936.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_6272-3936-6784-4448.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_6272-4448-6784-4960.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_6272-5984-6784-6496.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_6272-6496-6784-7008.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_6272-7008-6784-7520.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_6784-3936-7296-4448.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_6784-5984-7296-6496.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_6784-7008-7296-7520.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_7296-5472-7808-5984.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_7296-5984-7808-6496.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_7296-7008-7808-7520.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_7296-7520-7808-8032.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_7808-4960-8320-5472.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_7808-5472-8320-5984.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_7808-5984-8320-6496.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_7808-7520-8320-8032.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_8320-2912-8832-3424.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_8320-4960-8832-5472.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_8320-5984-8832-6496.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_8320-7520-8832-8032.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_8511-1930-9023-2442.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_8511-2442-9023-2954.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_8832-6496-9344-7008.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_8832-7520-9344-8032.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_8832-8032-9344-8544.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_9023-1418-9535-1930.png,0.0,0.0,0.0,0.0,1.0,0.0
dataset/Agriculture-Vision/train/labels/waterway/3KYIGUGBQ_9023-1930-9535-2442.png,0.0,0.0,0.0,0.0,1.0,0.0
